Sample,Time,XCenter,YCenter
1296,51.8,289.6067316,322.916118
1297,51.84,289.6067316,322.916118
1298,51.88,289.6067316,322.916118
1299,51.92,289.6067316,322.916118
1300,51.96,289.6142825,322.9219845
1301,52,289.6142825,322.9219845
1302,52.04,289.6142825,322.9219845
1303,52.08,289.6142825,322.9219845
1304,52.12,289.6142825,322.9219845
1305,52.16,289.6142825,322.9219845
1306,52.2,289.6218335,322.9278513
1307,52.24,289.6218335,322.9278513
1308,52.28,289.6218335,322.9278513
1309,52.32,289.6218335,322.9278513
1310,52.36,289.6218335,322.9278513
1311,52.4,289.6218335,322.9278513
1312,52.44,289.6293847,322.9337182
1313,52.48,289.6293847,322.9337182
1314,52.52,289.6293847,322.9337182
1315,52.56,289.6293847,322.9337182
1316,52.6,289.6293847,322.9337182
1317,52.64,289.6293847,322.9337182
1318,52.68,289.636936,322.9395854
1319,52.72,289.636936,322.9395854
1320,52.76,289.636936,322.9395854
1321,52.8,289.636936,322.9395854
1322,52.84,289.636936,322.9395854
1323,52.88,289.636936,322.9395854
1324,52.92,289.6444875,322.9454528
1325,52.96,289.6444875,322.9454528
1326,53,289.6444875,322.9454528
1327,53.04,289.6444875,322.9454528
1328,53.08,289.6444875,322.9454528
1329,53.12,289.6444875,322.9454528
1330,53.16,289.6520391,322.9513203
1331,53.2,289.6520391,322.9513203
1332,53.24,289.6520391,322.9513203
1333,53.28,289.6520391,322.9513203
1334,53.32,289.6520391,322.9513203
1335,53.36,289.6520391,322.9513203
1336,53.4,289.6595908,322.9571881
1337,53.44,289.6595908,322.9571881
1338,53.48,289.6595908,322.9571881
1339,53.52,289.6595908,322.9571881
1340,53.56,289.6595908,322.9571881
1341,53.6,289.6595908,322.9571881
1342,53.64,289.6671427,322.9630561
1343,53.68,289.6671427,322.9630561
1344,53.72,289.6671427,322.9630561
1345,53.76,289.6671427,322.9630561
1346,53.8,289.6671427,322.9630561
1347,53.84,289.6671427,322.9630561
1348,53.88,289.6746947,322.9689243
1349,53.92,289.6746947,322.9689243
1350,53.96,289.6746947,322.9689243
1351,54,289.6746947,322.9689243
