Sample,Time,XCenter,YCenter
1350,53.96,77.67050733,67.77752786
1351,54,76.82716073,66.99425948
1352,54.04,75.97237037,66.21374912
1353,54.08,75.11406008,65.43052988
1354,54.12,74.25218645,64.64456611
1355,54.16,73.39479762,63.85042672
1356,54.2,72.52569076,63.05887246
1357,54.24,71.65288744,62.26446404
1358,54.28,70.77557032,61.45638894
1359,54.32,69.89522648,60.65614107
1360,54.36,69.01104784,59.85292509
1361,54.4,68.1312361,59.04135147
1362,54.44,67.23927293,58.23208976
1363,54.48,66.59941425,57.92743137
1364,54.52,65.95688669,57.61098076
1365,54.56,65.31332209,57.30447578
1366,54.6,64.67625299,56.99170336
1367,54.64,64.01973606,56.67776192
1368,54.68,63.37052308,56.36844902
1369,54.72,62.72783663,56.05285125
1370,54.76,62.06551489,55.73602021
1371,54.8,61.41054143,55.42384415
1372,54.84,60.76212579,55.10536547
1373,54.88,60.09388386,54.78558791
1374,54.92,59.44158375,54.46515215
1375,54.96,58.77877628,54.14907594
1376,55,58.10449627,53.82629375
1377,55.04,57.44627509,53.50288174
1378,55.08,56.77743648,53.18380899
1379,55.12,56.09699799,52.85796284
1380,55.16,55.43273737,52.53151586
1381,55.2,54.75774729,52.20938735
1382,55.24,54.07976749,51.87507933
1383,55.28,53.40060648,51.55087479
1384,55.32,52.07951385,50.7553187
1385,55.36,50.74041564,49.9490206
1386,55.4,49.40274708,49.1436839
1387,55.44,48.04672042,48.32739653
1388,55.48,46.69201522,47.51200604
1389,55.52,45.31859039,46.68545086
1390,55.56,43.9463768,45.85972682
1391,55.6,42.55711095,45.02384473
1392,55.64,41.16281776,44.1850411
1393,55.68,39.75829258,43.34018549
1394,55.72,38.34442953,42.48981682
1395,55.76,36.92214892,41.63448947
1396,55.8,35.4892384,40.77287391
1397,55.84,34.04660918,39.9055191
1398,55.88,32.59413231,39.0323484
1399,55.92,31.13275386,38.15393126
1400,55.96,29.6601994,37.26890143
1401,56,29.1866088,36.98428775
1402,56.04,28.71196255,36.6990505
1403,56.08,28.23625983,36.41318904
1404,56.12,27.76058686,36.1273562
1405,56.16,27.28275735,35.84023823
1406,56.2,26.80385673,35.55248741
1407,56.24,26.32388064,35.26410116
1408,56.28,25.84282474,34.97507687
1409,56.32,25.36068468,34.68541196
1410,56.36,24.87856313,34.39576888
1411,56.4,24.39424417,34.10481642
1412,56.44,23.90882799,33.81321555
1413,56.48,23.42231021,33.52096367
1414,56.52,22.93468648,33.22805819
1415,56.56,22.44595244,32.9344965
1416,56.6,21.95722593,32.64095003
1417,56.64,21.46626074,32.34606965
1418,56.68,20.97417216,32.05052526
1419,56.72,20.48095584,31.75431426
1420,56.76,20.48095584,31.75431426
1421,56.8,20.48095584,31.75431426
1422,56.84,20.48095584,31.75431426
1423,56.88,20.48095584,31.75431426
1424,56.92,20.48095584,31.75431426
1425,56.96,20.48095584,31.75431426
1426,57,20.48095584,31.75431426
1427,57.04,20.48095584,31.75431426
1428,57.08,20.48095584,31.75431426
1429,57.12,20.48095584,31.75431426
1430,57.16,20.48095584,31.75431426
1431,57.2,20.48095584,31.75431426
1432,57.24,20.48095584,31.75431426
1433,57.28,20.48095584,31.75431426
1434,57.32,20.48095584,31.75431426
1435,57.36,20.48095584,31.75431426
1436,57.4,20.48095584,31.75431426
1437,57.44,20.48095584,31.75431426
1438,57.48,20.48095584,31.75431426
1439,57.52,20.48095584,31.75431426
1440,57.56,20.48095584,31.75431426
1441,57.6,20.48095584,31.75431426
1442,57.64,20.48095584,31.75431426
1443,57.68,20.48095584,31.75431426
1444,57.72,20.48095584,31.75431426
1445,57.76,20.48095584,31.75431426
1446,57.8,20.48095584,31.75431426
1447,57.84,20.48095584,31.75431426
1448,57.88,20.48095584,31.75431426
1449,57.92,20.48095584,31.75431426
1450,57.96,20.48095584,31.75431426
1451,58,20.48095584,31.75431426
1452,58.04,20.48095584,31.75431426
1453,58.08,20.48095584,31.75431426
1454,58.12,20.48095584,31.75431426
1455,58.16,20.48095584,31.75431426
1456,58.2,20.48095584,31.75431426
1457,58.24,20.48095584,31.75431426
1458,58.28,20.48095584,31.75431426
1459,58.32,20.48095584,31.75431426
1460,58.36,20.48095584,31.75431426
1461,58.4,20.48095584,31.75431426
1462,58.44,20.48095584,31.75431426
1463,58.48,20.48095584,31.75431426
1464,58.52,20.48095584,31.75431426
1465,58.56,20.48095584,31.75431426
1466,58.6,20.48095584,31.75431426
1467,58.64,20.48095584,31.75431426
