Sample,Time,X.center,Y.center,,, 
2875,114.96,175.3268417,15.7849726,,,
2876,115,175.3040674,15.77527591,,,
2877,115.04,175.2872538,15.77024231,,,
2878,115.08,175.2704389,15.76520812,,,
2879,115.12,175.2585123,15.75587837,,,
2880,115.16,175.2416954,15.75084295,,,
2881,115.2,175.218913,15.74114118,,,
2882,115.24,175.2069837,15.73180918,,,
2883,115.28,175.1901633,15.72677162,,,
2884,115.32,175.1733417,15.72173348,,,
2885,115.36,175.1565188,15.71669475,,,
2886,115.4,175.1386201,15.70269266,,,
2887,115.44,175.1217948,15.69765237,,,
2888,115.48,175.1049684,15.6926115,,,
2889,115.52,175.0881407,15.68757004,,,
2890,115.56,175.076205,15.67823258,,,
2891,115.6,175.0534068,15.6685206,,,
2892,115.64,175.0365755,15.663477,,,
2893,115.68,175.019743,15.65843281,,,
2894,115.72,175.0078039,15.64909246,,,
2895,115.76,174.9909694,15.64404704,,,
2896,115.8,174.9681631,15.63432996,,,
2897,115.84,174.9513258,15.62928304,,,
2898,115.88,174.9393832,15.6199398,,,
2899,115.92,174.9225439,15.61489164,,,
2900,115.96,174.9057034,15.60984289,,,
2901,116,174.882889,15.60012073,,,
2902,116.04,174.870943,15.5907746,,,
2903,116.08,174.8540988,15.5857237,,,
2904,116.12,174.8372535,15.58067221,,,
2905,116.16,174.820407,15.57562014,,,
2906,116.2,174.8024831,15.56159684,,,
2907,116.24,174.7856342,15.5565432,,,
2908,116.28,174.768784,15.55148898,,,
2909,116.32,174.7519326,15.54643416,,,
2910,116.36,174.7399801,15.53708256,,,
2911,116.4,174.7171499,15.52735014,,,
2912,116.44,174.7002949,15.52229317,,,
2913,116.48,174.6834387,15.51723561,,,
2914,116.52,174.6714827,15.50788111,,,
2915,116.56,174.6546245,15.50282231,,,
2916,116.6,174.6317861,15.49308479,,,
2917,116.64,174.614925,15.48802449,,,
2918,116.68,174.6029657,15.47866708,,,
2919,116.72,174.5861026,15.47360554,,,
2920,116.76,174.5692383,15.46854341,,,
2921,116.8,174.5512957,15.45450415,,,
2922,116.84,174.534429,15.44944046,,,
2923,116.88,174.517561,15.44437617,,,
2924,116.92,174.5006919,15.43931129,,,
2925,116.96,174.4887269,15.42994904,,,
2926,117,174.4658725,15.42020123,,,
2927,117.04,174.4489998,15.4151342,,,
2928,117.08,174.4321258,15.41006657,,,
2929,117.12,174.4201573,15.40070141,,,
2930,117.16,174.4032813,15.39563255,,,
2931,117.2,174.3804188,15.38587961,,,
2932,117.24,174.36354,15.38080924,,,
2933,117.28,174.3515681,15.37144117,,,
2934,117.32,174.3346872,15.36636955,,,
2935,117.36,174.3178051,15.36129733,,,
2936,117.4,174.2949344,15.35153928,,,
2937,117.44,174.2829591,15.34216829,,,
2938,117.48,174.2660733,15.33709392,,,
2939,117.52,174.2491864,15.33201895,,,
2940,117.56,174.2322983,15.32694339,,,
2941,117.6,174.2143303,15.31288278,,,
2942,117.64,174.1974397,15.30780565,,,
2943,117.68,174.1805479,15.30272793,,,
2944,117.72,174.1636549,15.29764961,,,
2945,117.76,174.151673,15.28827312,,,
2946,117.8,174.1287864,15.27850474,,,
2947,117.84,174.1118897,15.27342426,,,
2948,117.88,174.0949918,15.26834318,,,
2949,117.92,174.0830065,15.25896376,,,
2950,117.96,174.0601132,15.24919117,,,
2951,118,174.0432117,15.24410792,,,
2952,118.04,174.0263089,15.23902408,,,
2953,118.08,174.0143201,15.22964175,,,
2954,118.12,173.9974153,15.22455666,,,
2955,118.16,173.9745139,15.21477892,,,
2956,118.2,173.9625225,15.20539431,,,
2957,118.24,173.945614,15.20030706,,,
2958,118.28,173.9287043,15.19521921,,,
2959,118.32,173.9117934,15.19013076,,,
2960,118.36,173.8938014,15.17604971,,,
2961,118.4,173.876888,15.17095969,,,
2962,118.44,173.8599734,15.16586907,,,
2963,118.48,173.8430577,15.16077786,,,
2964,118.52,173.8310597,15.15138772,,,
2965,118.56,173.8081422,15.14159962,,,
2966,118.6,173.7912227,15.13650624,,,
2967,118.64,173.7743021,15.13141225,,,
2968,118.68,173.7623006,15.12201919,,,
2969,118.72,173.7453779,15.11692396,,,
2970,118.76,173.7224521,15.1071307,,,
2971,118.8,173.7055266,15.10203394,,,
2972,118.84,173.6935217,15.09263795,,,
2973,118.88,173.6765941,15.08753994,,,
2974,118.92,173.6596652,15.08244134,,,
2975,118.96,173.6367312,15.07264292,,,
2976,119,173.6247229,15.06324399,,,
2977,119.04,173.6077903,15.05814321,,,
2978,119.08,173.5908566,15.05304183,,,
2979,119.12,173.5739217,15.04793985,,,
2980,119.16,173.5559041,15.0338373,,,
2981,119.2,173.5389667,15.02873374,,,
2982,119.24,173.5220281,15.02362959,,,
2983,119.28,173.5050883,15.01852483,,,
2984,119.32,173.4930732,15.00912036,,,
2985,119.36,173.4701232,14.99931154,,,
2986,119.4,173.4531796,14.9942046,,,
2987,119.44,173.4362349,14.98909707,,,
2988,119.48,173.4242164,14.97968965,,,
2989,119.52,173.4072696,14.97458086,,,
2990,119.56,173.3843113,14.96476687,,,
2991,119.6,173.3722901,14.95535716,,,
2992,119.64,173.3553396,14.95024619,,,
2993,119.68,173.3383879,14.94513462,,,
2994,119.72,173.321435,14.94002245,,,
2995,119.76,173.3033983,14.92590372,,,
2996,119.8,173.2864429,14.92078997,,,
2997,119.84,173.2694862,14.91567561,,,
2998,119.88,173.2525284,14.91056065,,,
2999,119.92,173.2405006,14.90114539,,,
3000,119.96,173.2175262,14.89132097,,,
3001,120,173.2005646,14.88620382,,,
3002,120.04,173.1836018,14.88108608,,,
3003,120.08,173.1715706,14.87166787,,,
3004,120.12,173.1546057,14.86654886,,,
3005,120.16,173.1316229,14.85671925,,,
3006,120.2,173.1146552,14.85159872,,,
3007,120.24,173.1026205,14.84217755,,,
3008,120.28,173.0856507,14.83705576,,,
3009,120.32,173.0686797,14.83193336,,,
3010,120.36,173.0456886,14.82209855,,,
3011,120.4,173.0336504,14.81267444,,,
3012,120.44,173.0166757,14.80754985,,,
3013,120.48,172.9996997,14.80242466,,,
3014,120.52,172.9827226,14.79729887,,,
3015,120.56,172.9646602,14.78315851,,,
3016,120.6,172.9476806,14.77803113,,,
3017,120.64,172.9306997,14.77290314,,,
3018,120.68,172.9137176,14.76777456,,,
3019,120.72,172.9016727,14.75834486,,,
3020,120.76,172.8786654,14.74849958,,,
3021,120.8,172.8616796,14.7433688,,,
3022,120.84,172.8446926,14.73823742,,,
3023,120.88,172.8326442,14.72880476,,,
3024,120.92,172.8156551,14.72367211,,,
3025,120.96,172.7926395,14.71382162,,,
3026,121,172.7805884,14.70438667,,,
3027,121.04,172.7635956,14.69925182,,,
3028,121.08,172.7466015,14.69411637,,,
3029,121.12,172.7296062,14.68898032,,,
3030,121.16,172.7115246,14.67482368,,,
3031,121.2,172.7345481,14.68467944,,,
3032,121.24,172.7575694,14.69453377,,,
3033,121.28,172.7855292,14.70008594,,,
3034,121.32,172.8085455,14.70993747,,,
3035,121.36,172.830475,14.71077026,,,
3036,121.4,172.8534869,14.72061948,,,
3037,121.44,172.8764966,14.73046727,,,
3038,121.48,172.9044424,14.73601328,,,
3039,121.52,172.9274472,14.74585828,,,
3040,121.56,172.9493655,14.74668721,,,
3041,121.6,172.9723659,14.7565299,,,
3042,121.64,173.0003003,14.76207112,,,
3043,121.68,173.0232958,14.77191101,,,
3044,121.72,173.046289,14.78174948,,,
3045,121.76,173.0681963,14.78257455,,,
3046,121.8,173.0911852,14.79241072,,,
3047,121.84,173.1191056,14.79794579,,,
3048,121.88,173.1420895,14.80777916,,,
3049,121.92,173.1700038,14.8133116,,,
3050,121.96,173.1929829,14.82314219,,,
3051,122,173.2099449,14.82826199,,,
3052,122.04,173.2378512,14.83379091,,,
3053,122.08,173.2608237,14.84361778,,,
3054,122.12,173.288724,14.84914407,,,
3055,122.16,173.3116915,14.85896815,,,
3056,122.2,173.3335741,14.85978474,,,
3057,122.24,173.3565373,14.86960652,,,
3058,122.28,173.3794983,14.87942689,,,
3059,122.32,173.4073846,14.88494704,,,
3060,122.36,173.4303406,14.89476462,,,
3061,122.4,173.4522122,14.89557737,,,
3062,122.44,173.4751639,14.90539266,,,
3063,122.48,173.4981135,14.91520652,,,
3064,122.52,173.5259857,14.92072056,,,
3065,122.56,173.5489304,14.93053164,,,
3066,122.6,173.5767967,14.93604305,,,
3067,122.64,173.5937312,14.94114935,,,
3068,122.68,173.6215922,14.94665863,,,
3069,122.72,173.6445276,14.95646464,,,
3070,122.76,173.6674608,14.96626925,,,
3071,122.8,173.6953131,14.97177454,,,
3072,122.84,173.7122392,14.97687664,,,
3073,122.88,173.7400862,14.9823798,,,
3074,122.92,173.7630102,14.99217934,,,
3075,122.96,173.7908512,14.99767989,,,
3076,123,173.8137703,15.00747665,,,
3077,123.04,173.8306879,15.01257456,,,
3078,123.08,173.858521,15.01807161,,,
3079,123.12,173.8814336,15.02786468,,,
3080,123.16,173.9092607,15.03335913,,,
3081,123.2,173.9321684,15.04314943,,,
3082,123.24,173.9599895,15.04864125,,,
3083,123.28,173.9768967,15.0537341,,,
3084,123.32,173.9997979,15.06352071,,,
3085,123.36,174.0276111,15.06900906,,,
3086,123.4,174.0505073,15.0787929,,,
3087,123.44,174.0783146,15.08427863,,,
3088,123.48,174.0952134,15.0893673,,,
3089,123.52,174.1181031,15.09914745,,,
3090,123.56,174.1459025,15.10462971,,,
3091,123.6,174.1687873,15.1144071,,,
3092,123.64,174.1965807,15.11988675,,,
3093,123.68,174.2134711,15.12497124,,,
3094,123.72,174.2412592,15.13044877,,,
3095,123.76,174.2641349,15.14022112,,,
3096,123.8,174.2870084,15.14999207,,,
3097,123.84,174.3147879,15.15546564,,,
3098,123.88,174.3376566,15.16523383,,,
3099,123.92,174.3594441,15.16601741,,,
3100,123.96,174.3823085,15.17578333,,,
3101,124,174.4100768,15.18125219,,,
3102,124.04,174.4329363,15.19101534,,,
3103,124.08,174.4557936,15.20077709,,,
3104,124.12,174.4775703,15.20155688,,,
3105,124.16,174.5004233,15.21131637,,,
3106,124.2,174.5281778,15.21677916,,,
3107,124.24,174.5510259,15.22653589,,,
3108,124.28,174.5787745,15.23199609,,,
3109,124.32,174.5956377,15.23706721,,,
3110,124.36,174.6184794,15.24682027,,,
3111,124.4,174.6462201,15.25227701,,,
3112,124.44,174.6690569,15.26202732,,,
3113,124.48,174.6967917,15.26748146,,,
3114,124.52,174.7196237,15.27722902,,,
3115,124.56,174.741376,15.27800046,,,
3116,124.6,174.7642038,15.28774576,,,
3117,124.64,174.7870293,15.29748966,,,
3118,124.68,174.8147503,15.30293776,,,
3119,124.72,174.837571,15.31267891,,,
3120,124.76,174.8593125,15.31344657,,,
3121,124.8,174.8821289,15.32318546,,,
3122,124.84,174.9049432,15.33292295,,,
3123,124.88,174.9326504,15.33836501,,,
3124,124.92,174.9554598,15.34809977,,,
3125,124.96,174.9771904,15.34886364,,,
3126,125,174.9999956,15.35859613,,,
3127,125.04,175.0276917,15.36403351,,,
3128,125.08,175.0504921,15.37376326,,,
3129,125.12,175.0732903,15.38349162,,,
3130,125.16,175.1009778,15.38892507,,,
3131,125.2,175.117804,15.39397782,,,
3132,125.24,175.1454863,15.39940917,,,
3133,125.28,175.1682754,15.40913254,,,
3134,125.32,175.1959519,15.41456131,,,
3135,125.36,175.2187362,15.42428194,,,
3136,125.4,175.2355541,15.42933056,,,
3137,125.44,175.2632227,15.43475589,,,
3138,125.48,175.2860005,15.44447288,,,
3139,125.52,175.3136633,15.44989563,,,
3140,125.56,175.3364363,15.45960989,,,
3141,125.6,175.3581319,15.46036169,,,
3142,125.64,175.3809008,15.4700737,,,
3143,125.68,175.4036675,15.47978431,,,
3144,125.72,175.4313165,15.48520106,,,
3145,125.76,175.4540783,15.49490894,,,
3146,125.8,175.4757632,15.49565699,,,
3147,125.84,175.4985208,15.50536263,,,
3148,125.88,175.5212763,15.51506688,,,
3149,125.92,175.3997608,15.58225849,,,
3150,125.96,175.2673232,15.64909542,,,
3151,126,175.1456612,15.71632279,,,
3152,126.04,175.019034,15.78786423,,,
3153,126.08,174.8863577,15.85475694,,,
3154,126.12,174.764475,15.92203914,,,
3155,126.16,174.6376175,15.99363871,,,
3156,126.2,174.5047014,16.06058768,,,
3157,126.24,174.3825969,16.12792515,,,
3158,126.28,174.2495203,16.19491125,,,
3159,126.32,174.1272674,16.26228526,,,
3160,126.36,174.0000237,16.3339822,,,
3161,126.4,173.8667055,16.40102531,,,
3162,126.44,173.7442291,16.46845535,,,
3163,126.48,173.6167523,16.54021167,,,
3164,126.52,173.4831913,16.60731227,,,
3165,126.56,173.3604904,16.67479877,,,
3166,126.6,173.2327794,16.74661496,,,
3167,126.64,173.1039157,16.80946115,,,
3168,126.68,172.976048,16.88131693,,,
3169,126.72,172.8420798,16.94851372,,,
3170,126.76,172.7190025,17.01609477,,,
3171,126.8,172.5908987,17.08801121,,,
3172,126.84,172.4616418,17.1509489,,,
3173,126.88,172.33338,17.22290545,,,
3174,126.92,172.2050391,17.29488302,,,
3175,126.96,172.0755448,17.35787659,,,
3176,127,171.9470452,17.42989458,,,
3177,127.04,171.818466,17.50193376,,,
3178,127.08,171.6887332,17.56498365,,,
3179,127.12,171.5599946,17.63706357,,,
3180,127.16,171.4301022,17.70015063,,,
3181,127.2,171.3012037,17.7722715,,,
3182,127.24,171.1722249,17.84441383,,,
3183,127.28,171.0420922,17.90755795,,,
3184,127.32,170.9129528,17.97974156,,,
3185,127.36,170.7837329,18.05194678,,,
3186,127.4,170.6533587,18.11514842,,,
3187,127.44,170.5239774,18.18739524,,,
3188,127.48,170.3934416,18.25063483,,,
3189,127.52,170.2638984,18.32292345,,,
3190,127.56,170.1342739,18.39523396,,,
3191,127.6,170.0034949,18.45853182,,,
3192,127.64,169.8737077,18.53088446,,,
3193,127.68,169.7438391,18.60325916,,,
3194,127.72,169.6128156,18.66661575,,,
3195,127.76,169.4827835,18.73903289,,,
3196,127.8,169.3577039,18.80712724,,,
3197,127.84,169.2214004,18.87488803,,,
3198,127.88,169.0911222,18.94737018,,,
3199,127.92,168.9596889,19.010825,,,
3200,127.96,168.8292459,19.08335012,,,
3201,128,168.6987204,19.15589776,,,
3202,128.04,168.5670396,19.21941251,,,
3203,128.08,168.4363486,19.29200346,,,
3204,128.12,168.3106356,19.36026262,,,
3205,128.16,168.1736453,19.42819223,,,
3206,128.2,168.0427051,19.50084948,,,
3207,128.24,167.9167525,19.56917154,,,
3208,128.28,167.7795024,19.63716559,,,
3209,128.32,167.6483119,19.70988965,,,
3210,128.36,167.5159657,19.77356583,,,
3211,128.4,167.3846076,19.84633406,,,
3212,128.44,167.2582533,19.91476137,,,
3213,128.48,167.1205676,19.98286323,,,
3214,128.52,166.9889572,20.05569909,,,
3215,128.56,166.8623603,20.12419055,,,
3216,128.6,166.7244116,20.19235816,,,
3217,128.64,166.5925477,20.26526215,,,
3218,128.68,166.4657072,20.33381823,,,
3219,128.72,166.3274943,20.40205209,,,
3220,128.76,166.2004907,20.47065088,,,
3221,128.8,166.062101,20.53892847,,,
3222,128.84,165.929812,20.61194648,,,
3223,128.88,165.8025629,20.68061069,,,
3224,128.92,165.6639069,20.74895535,,,
3225,128.96,165.5313612,20.82204282,,,
3226,129,165.4038653,20.89077293,,,
3227,129.04,165.2649419,20.95918514,,,
3228,129.08,165.1372809,21.02795881,,,
3229,129.12,164.9981785,21.09641563,,,
3230,129.16,164.8652024,21.16961935,,,
3231,129.2,164.7372928,21.23845971,,,
3232,129.24,164.5979207,21.30698492,,,
3233,129.28,164.4698448,21.37586936,,,
3234,129.32,164.3365254,21.44916699,,,
3235,129.36,164.1968825,21.5177611,,,
3236,129.4,164.0685559,21.58671304,,,
3237,129.44,163.934975,21.66008216,,,
3238,129.48,163.7950601,21.72874566,,,
3239,129.52,163.6664818,21.79776559,,,
3240,129.56,163.5263848,21.8664749,,,
3241,129.6,163.397638,21.93553977,,,
3242,129.64,163.2636186,22.00902851,,,
3243,129.68,163.1232475,22.07780806,,,
3244,129.72,162.994247,22.14694172,,,
3245,129.76,162.8599628,22.22050333,,,
3246,129.8,162.7193162,22.28935362,,,
3247,129.84,162.5900607,22.35855657,,,
3248,129.88,162.4555106,22.43219156,,,
3249,129.92,162.3198038,22.49670231,,,
3250,129.96,162.1850757,22.57038582,,,
3251,130,162.0439671,22.63935442,,,
3252,130.04,161.9142842,22.70867326,,,
3253,130.08,161.779288,22.78243102,,,
3254,130.12,161.6379005,22.85147171,,,
3255,130.16,161.5079595,22.92086116,,,
3256,130.2,161.3726939,22.99469368,,,
3257,130.24,161.2362717,23.05938557,,,
3258,130.28,161.1008259,23.13326754,,,
3259,130.32,160.9652897,23.20717535,,,
3260,130.36,160.8285969,23.27193634,,,
3261,130.4,160.6928797,23.34589393,,,
3262,130.44,160.5507421,23.41512867,,,
3263,130.48,160.4760907,23.56858876,,,
3264,130.52,160.38979,23.72176384,,,
3265,130.56,160.3097683,23.87971984,,,
3266,130.6,160.2233566,24.03296569,,,
3267,130.64,160.1432279,24.19099018,,,
3268,130.68,160.056705,24.34430752,,,
3269,130.72,159.9817516,24.49796073,,,
3270,130.76,159.89512,24.65134847,,,
3271,130.8,159.8147787,24.80951033,,,
3272,130.84,159.728035,24.96297097,,,
3273,130.88,159.6475856,25.12120349,,,
3274,130.92,159.567083,25.27947093,,,
3275,130.96,159.4854709,25.42859038,,,
3276,131,159.4048627,25.58692861,,,
3277,131.04,159.3178411,25.7405722,,,
3278,131.08,159.2371233,25.89898202,,,
3279,131.12,159.1499883,26.05270103,,,
3280,131.16,159.069161,26.21118406,,,
3281,131.2,158.9872282,26.3605169,,,
3282,131.24,158.9062938,26.519072,,,
3283,131.28,158.8189337,26.67294215,,,
3284,131.32,158.737889,26.83157192,,,
3285,131.36,158.6504142,26.98551965,,,
3286,131.4,158.5692589,27.14422482,,,
3287,131.44,158.4870021,27.29377727,,,
3288,131.48,158.4057385,27.45255667,,,
3289,131.52,158.3180362,27.60665981,,,
3290,131.56,158.2366612,27.76551607,,,
3291,131.6,158.1488431,27.91969894,,,
3292,131.64,158.0673562,28.07863279,,,
3293,131.68,157.9847719,28.22841109,,,
3294,131.72,157.9031757,28.38742133,,,
3295,131.76,157.8151277,28.5417639,,,
3296,131.8,157.7334188,28.70085319,,,
3297,131.84,157.6452537,28.85527767,,,
3298,131.88,157.5634318,29.01444676,,,
3299,131.92,157.4805167,29.16445716,,,
3300,131.96,157.3985842,29.32370479,,,
3301,132,157.3101869,29.47829328,,,
3302,132.04,157.2332653,29.42189249,,,
3303,132.08,157.1563186,29.36546862,,,
3304,132.12,157.0729313,29.30431669,,,
3305,132.16,156.9959323,29.24784467,,,
3306,132.2,156.9189082,29.1913495,,,
3307,132.24,156.8354369,29.13012024,,,
3308,132.28,156.7583603,29.07357675,,,
3309,132.32,156.6812584,29.01701004,,,
3310,132.36,156.6041312,28.96042008,,,
3311,132.4,156.5205482,28.89908801,,,
3312,132.44,156.4433683,28.84244953,,,
3313,132.48,156.3661631,28.78578772,,,
3314,132.52,156.2824954,28.72437774,,,
3315,132.56,156.2052372,28.66766726,,,
3316,132.6,156.1279536,28.61093337,,,
3317,132.64,156.0506445,28.55417605,,,
3318,132.68,155.9668642,28.49266249,,,
3319,132.72,155.889502,28.43585629,,,
3320,132.76,155.8121142,28.37902658,,,
3321,132.8,155.7282485,28.31743452,,,
3322,132.84,155.6508074,28.26055577,,,
3323,132.88,155.5733406,28.20365343,,,
3324,132.92,155.4958481,28.1467275,,,
3325,132.96,155.4118689,28.08503107,,,
3326,133,155.3343228,28.02805588,,,
3327,133.04,155.256751,27.971057,,,
3328,133.08,155.1726857,27.90928147,,,
3329,133.12,155.0913759,27.97677446,,,
3330,133.16,155.0100301,28.0442842,,,
3331,133.2,154.9286481,28.11181071,,,
3332,133.24,154.852659,28.17485061,,,
3333,133.28,154.7712071,28.24240962,,,
3334,133.32,154.6897189,28.3099855,,,
3335,133.36,154.6081945,28.37757825,,,
3336,133.4,154.5266337,28.44518792,,,
3337,133.44,154.4504776,28.50830555,,,
3338,133.48,154.3688465,28.57594798,,,
3339,133.52,154.287179,28.64360741,,,
3340,133.56,154.2054751,28.71128385,,,
3341,133.6,154.1237346,28.77897734,,,
3342,133.64,154.0419576,28.84668789,,,
3343,133.68,153.9655993,28.90989984,,,
3344,133.72,153.8837516,28.97764349,,,
3345,133.76,153.8018671,29.04540429,,,
3346,133.8,153.719946,29.11318227,,,
3347,133.84,153.6379881,29.18097746,,,
3348,133.88,153.5614609,29.24426852,,,
3349,133.92,153.4794318,29.31209706,,,
3350,133.96,153.397366,29.37994289,,,
3351,134,153.3152632,29.44780603,,,
3352,134.04,153.2331235,29.51568653,,,
3353,134.08,153.1509468,29.58358439,,,
3354,134.12,153.0742152,29.64697144,,,
3355,134.16,152.9919669,29.71490297,,,
3356,134.2,152.9096815,29.78285196,,,
3357,134.24,152.827359,29.85081844,,,
3358,134.28,152.7449994,29.91880242,,,
3359,134.32,152.6680968,29.98226997,,,
3360,134.36,152.5856652,30.05028789,,,
3361,134.4,152.5031963,30.1183234,,,
3362,134.44,152.42069,30.18637654,,,
3363,134.48,152.4717395,30.42839871,,,
3364,134.52,152.5227444,30.67034546,,,
3365,134.56,152.56717,30.90747484,,,
3366,134.6,152.6180877,31.14927678,,,
3367,134.64,152.6689613,31.39100492,,,
3368,134.68,152.7132607,31.62793036,,,
3369,134.72,152.764048,31.8695169,,,
3370,134.76,152.8147915,32.11103124,,,
3371,134.8,152.858966,32.34775746,,,
3372,134.84,152.9096241,32.58913338,,,
3373,134.88,152.9602389,32.83043873,,,
3374,134.92,153.0042896,33.06697038,,,
3375,134.96,153.0548198,33.30814048,,,
3376,135,153.1053071,33.54924158,,,
3377,135.04,153.1492353,33.78558333,,,
3378,135.08,153.1996389,34.02655234,,,
3379,135.12,153.2434864,34.2627714,,,
3380,135.16,153.2938068,34.5036104,,,
3381,135.2,153.344085,34.74438305,,,
3382,135.24,153.387812,34.98041988,,,
3383,135.28,153.4380078,35.22106564,,,
3384,135.32,153.4881619,35.46164662,,,
3385,135.36,153.5317696,35.69750579,,,
3386,135.4,153.5818421,35.937963,,,
3387,135.44,153.6318733,36.178357,,,
3388,135.48,153.6753627,36.41404306,,,
3389,135.52,153.7253132,36.65431637,,,
3390,135.56,153.7752228,36.89452802,,,
3391,135.6,153.8185952,37.13004552,,,
3392,135.64,153.8684248,37.37013955,,,
3393,135.68,153.9182139,37.61017349,,,
3394,135.72,153.9614705,37.84552692,,,
3395,135.76,154.0111805,38.08544628,,,
3396,135.8,154.0608504,38.3253071,,,
3397,135.84,154.1039922,38.56050094,,,
3398,135.88,154.1535838,38.80025023,,,
3399,135.92,154.1966502,39.03534145,,,
3400,135.96,154.246164,39.27498121,,,
3401,136,154.2956384,39.51456497,,,
3402,136.04,154.338592,39.74950401,,,
3403,136.08,154.3879893,39.98898125,,,
3404,136.12,154.4373477,40.228404,,,
3405,136.16,154.4872965,40.41709216,,,
3406,136.2,154.5317161,40.61037127,,,
3407,136.24,154.5816122,40.79897638,,,
